id,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,utc_offset,protected,verified,min_tweet_length,max_tweet_length,avg_tweet_length,min_urls,max_urls,avg_urls,min_hashtags,max_hashtags,avg_hashtags,max_mentions,avg_mentions,max_retweets,avg_retweets,min_favorite,max_favorite,avg_favorite,num_reply,num_retweet,digits_name,digits_screen_name,name_length,screen_name_length,screen_name_length_name_length_ratio,name_contains_bot,screen_name_contains_bot,name_entropy,screen_name_entropy,name_screen_name_lev_sim,description_length,description_contains_bot,profile_has_url,profile_pic_frec,friends_followers_ratio,friends_followers_ratio_beq_50,friends_followers_square_ratio,friends_followers+friends_ratio,2_followers_minus_friends,2_followers_beq_100,lists_followers_ratio,retweet_followers_ratio,favorites_followers_ratio,lists_status_ratio,retweet_status_ratio,favorites_status_ratio,reply_status_ratio,avg_urls_status_ratio,avg_mentions_status_ratio,avg_favorite_status_ratio,account_age,followers_account_age_ratio,friends_account_age_ratio,statuses_account_age_ratio,favourites_account_age_ratio,lists_account_age_ratio,class_bot
571446535,5840,1226,1183,2111,48,0,0,1,1,1,43200,0,0,4,148,88.12735703,0,2,0.136321484,0,7,0.44698609,11,1.644822257,14780,13.5236476,0,16,0.861514683,1841,567,0,0,14,9,0.642857143,0,0,3.378783493,2.725480557,0.782608696,160,0,1,1,0.964926591,0,0.966503268,0.491075135,1269,1,0.039151713,0.462479608,1.721859706,0.008219178,0.097089041,0.361472603,0.315239726,2.33E-05,0.000281648,0.00014752,80963,0.01514272,0.014611613,0.072131714,0.026073639,0.000592863,0
571579758,28606,24047,9671,21775,98,0,0,1,1,1,10800,0,0,0,148,70.47858243,0,1,0.02403698,0,6,0.630200308,9,1.165793529,1165349,4544.95624,0,265,0.818489985,595,833,0,0,18,11,0.611111111,0,0,3.794653474,2.845350937,0.275862069,160,0,1,1,0.402170749,0,0.4022042,0.286820096,38423,1,0.004075352,0.034640496,0.90551836,0.003425855,0.029119765,0.761203943,0.020799832,8.40E-07,4.08E-05,2.86E-05,80961,0.297019553,0.119452576,0.353330616,0.268956658,0.001210459,0
571602303,135,42,55,0,1,0,0,1,0,0,-1759.32341,0,0,26,140,97.71111111,0,0,0,0,10,3.466666667,2,0.125925926,1774,13.4,0,3,0.17037037,13,1,0,0,14,13,0.928571429,0,0,3.182005815,2.353533949,0.222222222,1,0,1,1,1.30952381,0,1.375,0.567010309,29,0,0.023809524,0.023809524,0,0.007407407,0.007407407,0,0.096296296,0,0.000932785,0.001262003,80960,0.000518775,0.000679348,0.00166749,0,1.24E-05,0
571771309,791,37,54,73,0,1,0,0,1,0,-1759.32341,0,0,1,140,54.60358056,0,2,0.042199488,0,2,0.089514066,7,1.02173913,53851,93.43734015,0,4,0.152173913,575,54,0,2,9,13,1.444444444,0,0,2.947702779,3.546593564,0.181818182,22,0,0,1,1.459459459,0,1.384615385,0.593406593,20,0,0,1.459459459,1.972972973,0,0.068268015,0.092288243,0.726927939,5.33E-05,0.001291706,0.000192382,80953,0.000457055,0.000667054,0.009771102,0.000901758,0,0
572969576,3138,371,314,4326,0,1,0,1,1,0,-1759.32341,0,0,0,160,47.07914369,0,1,0.05319494,0,8,0.012650016,7,0.75510866,139294,590.6253649,0,44,0.761595848,806,1211,0,0,5,11,2.2,0,0,2.321928095,3.095795255,0.625,39,0,0,1,0.846361186,0,0.850948509,0.458394161,428,1,0,3.264150943,11.66037736,0,0.385914595,1.378585086,0.256851498,1.70E-05,0.000240634,0.000242701,80923,0.004584605,0.003880232,0.038777603,0.053458226,0,0
573221967,17384,3261,68,7690,21,0,0,1,0,0,-10800,0,0,0,147,46.97427047,0,1,0.07593348,0,5,0.017885158,10,0.668026357,1165352,3890.765924,0,17,0.240665202,891,947,0,0,4,11,2.75,0,0,2,3.095795255,0.266666667,35,0,1,1,0.020852499,0,0.020839718,0.020426555,6454,1,0.006439742,0.290401717,2.35817234,0.001208007,0.05447538,0.442360792,0.051254027,4.37E-06,3.84E-05,1.38E-05,80919,0.040299559,0.000840347,0.214832116,0.095033305,0.000259519,0
573246139,4860,924,1130,3376,1,1,0,1,1,0,-1759.32341,0,0,0,154,74.09728507,0,2,0.041370394,0,4,0.114091791,6,0.75727214,51288,169.0345831,0,33,1.334518423,806,873,0,0,12,11,0.916666667,0,0,2.918295834,1.867633891,0.347826087,83,0,0,1,1.222943723,0,1.220302376,0.550146056,718,1,0.001082251,0.944805195,3.653679654,0.000205761,0.17962963,0.694650206,0.165843621,8.51E-06,0.000155817,0.000274592,80916,0.01141925,0.0139651,0.060062287,0.04172228,1.24E-05,0
573300206,12871,3232,2439,744,1,0,0,0,1,1,-25200,0,0,2,147,82.80305441,0,2,0.649061406,0,4,0.064269806,3,0.234489341,10114,61.5682469,0,13,0.086859688,131,656,0,0,20,9,0.45,0,0,3.58418372,2.947702779,0.344827586,91,0,0,1,0.754641089,0,0.754174397,0.430082878,4025,1,0.000309406,0.202970297,0.23019802,7.77E-05,0.050967291,0.057804366,0.010177919,5.04E-05,1.82E-05,6.75E-06,80915,0.03994315,0.030142742,0.159068158,0.009194834,1.24E-05,0
573301009,2685,167,156,1888,1,0,0,1,1,1,-21600,0,0,0,148,54.77124183,0,2,0.039600154,0,4,0.257977701,6,0.486735871,118481,786.7493272,0,24,0.325259516,623,679,0,0,4,14,3.5,0,0,1.5,3.324862958,0.444444444,1,0,0,1,0.934131737,0,0.945454545,0.482972136,178,1,0.005988024,4.065868263,11.30538922,0.000372439,0.252886406,0.703165736,0.232029795,1.47E-05,0.00018128,0.000121139,80915,0.002063894,0.001927949,0.03318297,0.023333127,1.24E-05,0
574276150,875,243,93,432,1,0,0,0,1,0,-1759.32341,0,0,0,144,42.27602339,0,1,0.001169591,0,3,0.035087719,5,0.461988304,258289,983.794152,0,9,0.215204678,259,91,0,0,5,9,1.8,0,0,2.321928095,2.725480557,0.428571429,15,0,0,1,0.382716049,0,0.385892116,0.276785714,393,1,0.004115226,0.374485597,1.777777778,0.001142857,0.104,0.493714286,0.296,1.34E-06,0.000527987,0.000245948,80888,0.003004154,0.001149738,0.010817427,0.005340718,1.24E-05,0
574566147,12002,349,342,11107,1,0,0,1,1,1,28800,0,0,0,160,62.25969962,0,3,0.229974969,0,9,0.505944931,7,0.40456821,75568,548.8541927,0,3,0.132665832,373,668,0,0,12,8,0.666666667,0,0,3.251629167,2.75,0.3,159,0,1,1,0.979942693,0,0.974358974,0.494934877,356,1,0.00286533,1.914040115,31.8252149,8.33E-05,0.05565739,0.925429095,0.031078154,1.92E-05,3.37E-05,1.11E-05,80882,0.004314928,0.004228382,0.148389011,0.137323508,1.24E-05,0
574809536,16975,183,300,30,1,1,0,1,1,0,14400,0,0,0,148,56.70835933,0,2,0.085152838,0,7,0.212102308,4,0.615408609,219554,878.441048,0,33,0.153462258,750,1062,0,0,1,9,9,0,0,0,2.725480557,0.2,71,0,1,1,1.639344262,0,1.657458564,0.621118012,66,1,0.005464481,5.803278689,0.163934426,5.89E-05,0.062562592,0.001767305,0.044182622,5.02E-06,3.63E-05,9.04E-06,80874,0.002262779,0.003709474,0.209894404,0.000370947,1.24E-05,0
574959037,33118,1416,401,12200,8,1,0,1,1,0,7200,0,0,0,151,72.74360574,0,2,0.00966937,0,6,0.211790393,7,1.014036182,29497,21.4794136,0,61,0.619775421,2112,213,0,0,6,10,1.666666667,0,0,2.584962501,3.121928095,0.625,6,0,0,1,0.28319209,0,0.282792666,0.220693451,2431,1,0.005649718,0.150423729,8.615819209,0.00024156,0.006431548,0.368379733,0.063771967,2.92E-07,3.06E-05,1.87E-05,80869,0.0175098,0.004958637,0.409526518,0.150861269,9.89E-05,0
576821141,11538,1007,527,5371,1,0,0,1,1,1,-25200,0,0,0,148,54.85643564,0,1,0.025680693,0,4,0.119121287,8,0.600866337,52157,132.9566832,0,77,2.874381188,907,411,0,1,11,12,1.090909091,0,0,3.459431619,3.418295834,0.869565217,58,0,0,1,0.523336643,0,0.524378109,0.343546284,1487,1,0.000993049,0.408142999,5.33366435,8.67E-05,0.035621425,0.465505287,0.078609811,2.23E-06,5.21E-05,0.000249123,80819,0.012459941,0.006520744,0.142763459,0.066457145,1.24E-05,0
576967621,2171,189,129,2777,1,0,0,0,1,0,10800,0,0,0,144,71.83782483,0,1,0.137151107,0,3,0.068334937,4,0.618864293,17450,238.6847931,0,10,0.367179981,291,883,0,0,17,11,0.647058824,0,0,3.734521665,3.277613437,0.428571429,83,0,0,1,0.682539683,0,0.67539267,0.405660377,249,1,0.005291005,4.671957672,14.69312169,0.000460617,0.406725012,1.27913404,0.134039613,6.32E-05,0.00028506,0.000169129,80815,0.002338675,0.001596238,0.026863825,0.034362433,1.24E-05,0
577502014,13575,561,458,8413,1,0,0,1,1,1,-10800,0,0,0,148,65.1995614,0,1,0.082080201,0,5,0.083333333,6,0.759398496,108613,639.39599,0,62,0.655075188,1063,898,0,0,8,13,1.625,0,0,2.75,3.39274741,0.19047619,22,0,0,1,0.816399287,0,0.813499112,0.449460255,664,1,0.001782531,1.600713012,14.99643494,7.37E-05,0.066151013,0.619742173,0.078305709,6.05E-06,5.59E-05,4.83E-05,80801,0.006942983,0.005668247,0.168005346,0.104119999,1.24E-05,0
578423244,16155,352,424,20656,3,1,0,1,1,0,-1759.32341,0,0,0,148,49.44788732,0,1,0.147730829,0,11,0.027230047,6,0.912676056,129646,1497.432864,0,44,0.497965571,1037,1404,0,0,8,9,1.125,0,0,2.75,2.947702779,0.352941176,1,0,0,1,1.204545455,0,1.197740113,0.546391753,280,1,0.008522727,3.988636364,58.68181818,0.000185701,0.086908078,1.278613432,0.064190653,9.14E-06,5.65E-05,3.08E-05,80779,0.004357568,0.005248889,0.199990096,0.255710024,3.71E-05,0
578481944,2984,1450,1798,316,41,1,0,0,1,0,-1759.32341,0,0,12,154,112.4947794,0,3,0.392388009,0,9,0.825193668,11,1.63455709,10291,19.39912428,0,6,0.221286628,668,1303,0,0,12,11,0.916666667,0,0,3.418295834,3.095795255,0.434782609,142,0,1,1,1.24,0,1.241712707,0.553571429,1102,1,0.028275862,0.89862069,0.217931034,0.013739946,0.436662198,0.105898123,0.22386059,0.000131497,0.000547774,7.42E-05,80776,0.017950876,0.022259087,0.036941666,0.003912053,0.000507577,0
578716380,1178,54,156,617,2,1,0,0,1,0,-1759.32341,0,0,7,148,78.21727973,0,2,0.397775877,0,6,0.152266895,7,0.711719418,3350109,3007.37639,0,43,0.18905047,189,356,0,0,15,14,0.933333333,0,0,3.323231429,3.182005815,0.965517241,36,0,1,1,2.888888889,0,3,0.742857143,-48,1,0.037037037,6.592592593,11.42592593,0.001697793,0.302207131,0.5237691,0.160441426,0.000337671,0.000604176,0.000160484,80771,0.000668557,0.001931386,0.014584442,0.00763888,2.48E-05,0
578727389,22317,491,226,7338,6,0,0,1,1,1,-25200,0,0,0,140,50.59681373,0,2,0.046568627,0,2,0.026960784,4,0.596813725,42533,411.9840686,0,23,1.232843137,214,215,0,0,6,10,1.666666667,0,0,2.584962501,3.121928095,0.125,47,0,0,1,0.460285132,0,0.462167689,0.315202232,756,1,0.012219959,0.437881874,14.94501018,0.000268853,0.009633911,0.328807635,0.009589102,2.09E-06,2.67E-05,5.52E-05,80768,0.00607914,0.002798138,0.276309925,0.090852813,7.43E-05,0
578904059,14537,865,250,0,20,0,0,1,1,1,14400,0,0,9,140,122.9430616,0,1,0.044803983,0,16,6.364654636,3,0.164903547,3637,3.235220909,0,2,0.033914126,158,29,0,0,16,15,0.9375,0,0,3.452819531,3.323231429,0,135,0,1,1,0.289017341,0,0.288350634,0.224215247,1480,1,0.023121387,0.033526012,0,0.0013758,0.00199491,0,0.010868818,3.08E-06,1.13E-05,2.33E-06,80763,0.01071035,0.003095477,0.17999579,0,0.000247638,0
579379834,24365,661,439,6142,0,0,0,1,0,0,-25200,0,0,0,144,39.25164114,0,1,0.043138481,0,3,0.015942482,8,0.618005627,128519,125.6148796,0,22,1.085651766,1382,273,0,0,3,13,4.333333333,0,0,1.584962501,2.87314068,0.25,4,0,0,1,0.664145234,0,0.66214178,0.399090909,883,1,0,0.41301059,9.291981846,0,0.011204597,0.252082906,0.056720706,1.77E-06,2.54E-05,4.46E-05,80752,0.008185556,0.005436398,0.301726273,0.076060036,0,0
579805979,17250,574,85,6605,6,0,0,1,1,0,18000,0,0,0,144,54.38365417,0,2,0.112124282,0,5,0.060790274,6,0.596757852,504382,6360.712597,0,20,0.109084769,572,837,0,0,6,11,1.833333333,0,0,1.918295834,2.913977073,0.117647059,17,0,1,1,0.148083624,0,0.148601399,0.128983308,1063,1,0.010452962,1.458188153,11.50696864,0.000347826,0.048521739,0.382898551,0.03315942,6.50E-06,3.46E-05,6.32E-06,80739,0.007109328,0.001052775,0.213651395,0.08180681,7.43E-05,0
581063737,11539,387,1108,812,17,1,0,0,1,0,-14400,0,0,18,152,120.1937402,0,3,0.698591549,0,12,1.365258216,11,1.158059468,280955,126.3364632,0,6,0.054147105,190,1774,0,0,13,15,1.153846154,0,0,3.546593564,3.506890596,0.857142857,156,0,1,1,2.863049096,0,2.877922078,0.741137124,-334,1,0.043927649,4.583979328,2.098191214,0.001473265,0.153739492,0.070370049,0.016465898,6.05E-05,0.00010036,4.69E-06,80710,0.004794945,0.013728163,0.142968653,0.010060711,0.000210631,0
581076810,6423,87,55,842,0,0,0,1,1,0,-14400,0,0,0,160,77.06578512,0,1,0.033057851,0,5,0.143471074,4,0.464132231,50976,555.6343802,0,4,0.107438017,474,1139,0,4,18,11,0.611111111,0,0,3.794653474,2.913977073,0.482758621,47,0,0,1,0.632183908,0,0.647058824,0.387323944,119,1,0,13.09195402,9.67816092,0,0.177331465,0.13109139,0.073797291,5.15E-06,7.23E-05,1.67E-05,80712,0.001077907,0.000681435,0.079579245,0.010432154,0,0
581233948,36093,422,326,12075,7,0,0,0,1,0,7200,0,0,4,156,81.42847125,0,3,0.120617111,0,9,0.187237027,6,0.888499299,39805,146.6774194,0,55,0.213183731,611,1492,0,0,3,14,4.666666667,0,0,1.584962501,3.807354922,0.235294118,97,0,0,1,0.772511848,0,0.776190476,0.435828877,518,1,0.016587678,3.535545024,28.61374408,0.000193943,0.041337656,0.334552406,0.01692849,3.34E-06,2.46E-05,5.91E-06,80707,0.005228791,0.004039303,0.447210279,0.149615275,8.67E-05,0
581866430,15831,134,94,6729,1,0,0,1,1,1,-18000,0,0,1,148,58.74860162,0,1,0.025170914,0,4,0.03231821,6,0.763828465,109506,507.9378496,0,8,0.411435674,1043,757,0,3,19,11,0.578947368,0,0,3.576617645,3.277613437,0.333333333,8,0,0,1,0.701492537,0,0.712121212,0.412280702,174,1,0.007462687,5.649253731,50.21641791,6.32E-05,0.047817573,0.425052113,0.065883393,1.59E-06,4.82E-05,2.60E-05,80689,0.001660697,0.001164967,0.196197747,0.083394267,1.24E-05,0
583127247,8117,223,177,1129,0,0,0,1,0,0,-14400,0,0,0,144,50.86248801,0,2,0.022705469,0,4,0.06715702,8,0.548448993,191732,476.12504,0,56,0.50271826,807,650,0,0,4,10,2.5,0,0,2,2.446439345,0.571428571,1,0,0,1,0.793721973,0,0.800904977,0.4425,269,1,0,2.914798206,5.062780269,0,0.080078847,0.139090797,0.099420968,2.80E-06,6.76E-05,6.19E-05,80660,0.002764691,0.002194396,0.100632284,0.013997025,0,0
583341504,15364,337,355,2421,0,0,0,1,1,1,-14400,0,0,0,148,66.47224865,0,2,0.318426895,0,5,0.070726292,7,0.757691088,227998,2595.594037,0,8,0.14050111,279,2011,0,0,10,14,1.4,0,0,3.121928095,3.378783493,0.166666667,5,0,1,1,1.053412463,0,1.04719764,0.51300578,319,1,0,5.96735905,7.183976261,0,0.130890393,0.157576152,0.018159334,2.07E-05,4.93E-05,9.14E-06,80656,0.004178238,0.004401408,0.190487998,0.030016366,0,0
585912212,24163,435,320,676,1,0,0,0,1,1,7200,0,0,0,148,70.09195761,0,2,0.14713217,0,11,0.093204489,5,0.981608479,118280,858.6203242,0,8,0.187967581,1054,1309,0,1,3,6,2,0,0,1.584962501,2.251629167,0.666666667,9,0,0,1,0.735632184,0,0.739030023,0.42384106,550,1,0.002298851,3.009195402,1.554022989,4.14E-05,0.054173737,0.027976659,0.043620411,6.09E-06,4.06E-05,7.78E-06,80588,0.005397826,0.003970815,0.299833722,0.008388346,1.24E-05,0
586169941,11950,702,367,7058,1,0,0,1,1,1,28800,0,0,0,140,46.87047441,0,2,0.051498127,0,4,0.034332085,7,0.602059925,50053,268.28402,0,7,0.52309613,1091,443,0,0,15,12,0.8,0,0,3.106890596,2.855388542,0.518518519,63,0,1,1,0.522792023,0,0.524285714,0.343311506,1037,1,0.001424501,0.631054131,10.05413105,8.37E-05,0.03707113,0.590627615,0.091297071,4.31E-06,5.04E-05,4.38E-05,80581,0.008711731,0.004554423,0.148297986,0.087588886,1.24E-05,0
587271182,543,50,57,38,3,0,0,0,1,0,7200,0,0,0,146,99.13358071,0,2,0.506493506,0,12,0.879406308,8,0.883116883,11384,160.122449,0,3,0.135435993,66,222,0,0,6,6,1,0,0,2.251629167,2.251629167,1,142,0,1,1,1.14,0,1.1875,0.53271028,43,1,0.06,4.44,0.76,0.005524862,0.408839779,0.069981584,0.121546961,0.000932769,0.001626366,0.000249422,80550,0.000620732,0.000707635,0.006741155,0.000471757,3.72E-05,0
587491046,37856,376,327,6065,20,1,0,0,1,0,-18000,0,0,0,144,77.42290886,0,2,0.043383271,0,3,0.031523096,5,0.880774032,28706,38.57240949,0,5,0.289325843,1495,328,0,0,11,12,1.090909091,0,0,3.095795255,3.084962501,0.260869565,67,0,0,1,0.869680851,0,0.865079365,0.46514936,425,1,0.053191489,0.872340426,16.13031915,0.000528318,0.008664413,0.160212384,0.039491758,1.15E-06,2.33E-05,7.64E-06,80544,0.004668256,0.004059893,0.470003973,0.075300457,0.000248311,0
587826392,75903,1183,308,5085,26,0,0,1,1,1,28800,0,0,3,144,64.33364312,0,2,0.069083024,0,23,0.357496902,8,0.678128872,56431,147.452912,0,30,0.205700124,796,842,0,0,6,9,1.5,0,0,2.251629167,3.169925001,0.266666667,135,0,1,1,0.26035503,0,0.260795936,0.20657277,2058,1,0.021978022,0.711749789,4.298393914,0.000342542,0.011093106,0.066993399,0.010487069,9.10E-07,8.93E-06,2.71E-06,80536,0.014689083,0.003824377,0.942472931,0.063139466,0.000322837,0
588325943,784,430,1,64,13,0,0,0,0,0,-14400,0,0,5,148,82.38932292,0,3,0.305989583,0,7,0.608072917,5,0.744791667,296685,861.6940104,0,4,0.220052083,171,163,0,0,10,10,1,0,0,3.121928095,3.121928095,1,28,0,1,1,0.002325581,0,0.002336449,0.002320186,859,1,0.030232558,0.379069767,0.148837209,0.016581633,0.207908163,0.081632653,0.218112245,0.000390293,0.000949989,0.000280679,80521,0.005340222,1.24E-05,0.00973659,0.000794824,0.000161449,0
589834497,34050,1263,774,12660,4,1,0,1,1,0,-25200,0,0,0,148,49.4044665,0,1,0.03939206,0,2,0.013957816,6,0.651674938,77004,352.1094913,0,56,1.038771712,1086,833,0,0,11,11,1,0,0,2.913977073,2.845350937,0.272727273,1,0,0,1,0.612826603,0,0.613798573,0.379970545,1752,1,0.003167063,0.659540776,10.02375297,0.000117474,0.024464023,0.371806167,0.031894273,1.16E-06,1.91E-05,3.05E-05,80481,0.015693145,0.009617177,0.423081224,0.157304208,4.97E-05,0
589910604,2042,123,320,1426,0,0,0,1,1,1,-1759.32341,0,0,3,140,55.63283582,0,1,0.011442786,0,10,0.230348259,5,0.243781095,113386,96.46467662,0,4,0.05721393,136,99,0,0,13,9,0.692307692,0,0,3.39274741,2.725480557,0.454545455,53,0,0,1,2.601626016,0,2.644628099,0.72234763,-74,1,0,0.804878049,11.59349593,0,0.048481881,0.698334966,0.066601371,5.60E-06,0.000119383,2.80E-05,80478,0.001528368,0.003976242,0.025373394,0.017719128,0,0
592043234,129,21,168,48,0,1,0,0,1,0,-1759.32341,0,0,10,144,95.96124031,0,2,0.240310078,0,5,0.744186047,4,0.899224806,14174,335.9844961,0,1,0.031007752,18,67,0,2,17,14,0.823529412,0,0,3.734521665,3.378783493,0.580645161,1,0,0,1,8,0,7.304347826,0.888888889,-126,0,0,3.19047619,2.285714286,0,0.519379845,0.372093023,0.139534884,0.001862869,0.006970735,0.00024037,80421,0.000261126,0.002089007,0.001604059,0.000596859,0,0
592252867,17496,2508,190,8495,22,0,0,0,1,0,-10800,0,0,0,148,50.97587719,0,2,0.078947368,0,5,0.143170426,10,0.831453634,1165411,1021.691416,0,90,0.894736842,1173,1042,0,0,5,15,3,0,0,2.321928095,3.506890596,0.1,69,0,1,1,0.075757576,0,0.075697211,0.070422535,4826,1,0.00877193,0.415470494,3.387161085,0.00125743,0.05955647,0.485539552,0.067043896,4.51E-06,4.75E-05,5.11E-05,80415,0.031188211,0.002362743,0.217571349,0.105639495,0.000273581,0
593012958,4317,205,42,1253,1,1,0,1,1,0,28800,0,0,0,140,39.64620155,0,2,0.040310078,0,3,0.066046512,4,0.32744186,20040,150.3618605,0,6,0.299534884,494,498,0,0,12,12,1,0,0,3.418295834,3.418295834,0.916666667,63,0,0,1,0.204878049,0,0.202898551,0.170040486,368,1,0.004878049,2.429268293,6.112195122,0.000231642,0.115357887,0.290247857,0.114431318,9.34E-06,7.58E-05,6.94E-05,80397,0.002549846,0.000522408,0.053696033,0.015585159,1.24E-05,0
593100391,8493,463,675,4632,2,0,0,0,1,1,-14400,0,0,0,141,64.91217689,0,1,0.052631579,0,6,0.225786359,4,0.316723762,50976,146.2332607,0,263,1.771410775,482,330,0,2,17,14,0.823529412,0,0,3.057476076,3.235926351,0.129032258,40,0,0,1,1.457883369,0,1.464208243,0.59314587,251,1,0.004319654,0.712742981,10.00431965,0.000235488,0.038855528,0.545390321,0.05675262,6.20E-06,3.73E-05,0.000208573,80393,0.005759208,0.008396253,0.105643526,0.057616957,2.49E-05,0
593274528,2131,222,162,900,15,0,0,1,1,1,-1759.32341,0,0,14,152,112.9321954,0,2,0.350403035,0,10,0.965860597,9,1.343290659,29325,126.8520626,0,30,0.310099573,222,1354,0,0,12,12,1,0,0,3.418295834,3.251629167,0.916666667,127,0,1,1,0.72972973,0,0.736363636,0.421875,282,1,0.067567568,6.099099099,4.054054054,0.007038949,0.63538245,0.422336931,0.104176443,0.000164431,0.000630357,0.000145518,80391,0.002761503,0.002015151,0.026507942,0.011195283,0.000186588,0
593724411,9601,982,1026,7344,1,0,0,1,1,1,28800,0,0,0,148,45.99714558,0,2,0.042499207,0,3,0.060894386,5,0.385664447,599585,5718.576277,0,39,0.136378053,585,674,0,0,7,13,1.857142857,0,0,2.807354922,2.931208949,0.3,95,0,0,1,1.044806517,0,1.046938776,0.510956175,938,1,0.00101833,0.686354379,7.478615071,0.000104156,0.070201021,0.764920321,0.060931153,4.43E-06,4.02E-05,1.42E-05,80379,0.012217121,0.012764528,0.119446622,0.091367148,1.24E-05,0
594142749,29670,191,194,18372,1,0,0,0,1,0,7200,0,0,0,144,69.8373325,0,2,0.072296666,0,4,0.064194453,11,0.757868495,280954,645.2281084,0,6,0.280772826,364,1640,0,2,4,6,1.5,0,0,2,2.251629167,0.4,1,0,0,1,1.015706806,0,1.026455026,0.503896104,188,1,0.005235602,8.586387435,96.18848168,3.37E-05,0.055274688,0.619211325,0.012268284,2.44E-06,2.55E-05,9.46E-06,80369,0.002376538,0.002413866,0.369172193,0.228595603,1.24E-05,0
595387862,46978,4964,2288,156,23,0,0,1,1,1,-25200,0,0,0,148,71.72670419,0,2,0.085053158,0,8,0.120387742,8,1.095059412,97216,472.4787367,0,49,0.308943089,1544,1092,0,0,5,13,2.6,0,0,2.321928095,3.39274741,0.111111111,51,0,1,1,0.460918614,0,0.460732984,0.315499173,7640,1,0.00463336,0.219983884,0.031426269,0.000489591,0.023244923,0.003320703,0.032866448,1.81E-06,2.33E-05,6.58E-06,80332,0.061793557,0.028481801,0.584798088,0.001941941,0.000286312,0
595584728,58602,194,136,1512,4,0,0,0,0,0,28800,0,0,0,148,60.06524428,0,4,0.143475572,0,7,0.106679035,9,0.571428571,26106,307.8243661,0,21,0.048855906,1043,671,0,0,5,9,1.8,0,0,2.321928095,2.725480557,0,30,0,1,1,0.701030928,0,0.708333333,0.412121212,252,1,0.020618557,3.458762887,7.793814433,6.83E-05,0.011450121,0.025801167,0.017798027,2.45E-06,9.75E-06,8.34E-07,80328,0.002415098,0.001693058,0.729533911,0.018822826,4.98E-05,0
595827319,24586,1201,1679,265,24,1,0,1,1,0,36000,0,0,6,152,81.22183763,0,3,0.196349906,0,10,0.261170548,12,1.297042165,36163,34.58181246,0,16,0.426683449,1724,782,0,0,11,14,1.272727273,0,0,3.277613437,3.182005815,0.16,146,0,0,1,1.398001665,0,1.395677473,0.582986111,723,1,0.019983347,0.651124063,0.220649459,0.000976165,0.031806719,0.010778492,0.070121207,7.99E-06,5.28E-05,1.74E-05,80322,0.014952317,0.020903364,0.306092976,0.003299221,0.000298797,0
596665611,1089,192,521,2598,0,1,0,0,1,0,-1759.32341,0,0,0,144,48.33272059,0,1,0.011029412,0,2,0.0625,5,1.037683824,83030,377.3924632,0,6,0.520220588,377,356,0,3,17,11,0.647058824,0,0,3.616874606,3.095795255,0.571428571,92,0,0,1,2.713541667,0,2.68556701,0.730715288,-137,1,0,1.854166667,13.53125,0,0.326905418,2.385674931,0.346189164,1.01E-05,0.000952878,0.000477705,80303,0.002390944,0.006487927,0.013561137,0.032352465,0,0
598686645,4364,291,295,2275,1,0,0,1,1,1,-25200,0,0,0,148,78.57313997,0,2,0.511979823,0,13,0.481715006,8,0.359709962,67300,264.8697982,0,122,0.323455233,540,507,0,0,12,13,1.083333333,0,0,3.251629167,3.39274741,0.88,80,0,1,1,1.013745704,0,1.020761246,0.503412969,287,1,0.003436426,1.742268041,7.817869416,0.000229148,0.116177819,0.521310724,0.123739688,0.000117319,8.24E-05,7.41E-05,80251,0.003626123,0.003675967,0.054379385,0.028348556,1.25E-05,0
599736873,36,36,229,41,0,1,0,0,1,0,-1759.32341,0,0,22,144,63.38888889,0,2,0.416666667,0,2,0.388888889,6,0.527777778,132,6.888888889,0,1,0.111111111,3,6,0,3,12,8,0.666666667,0,0,3.418295834,2.405639062,0.3,43,0,0,1,6.361111111,0,6.026315789,0.864150943,-157,0,0,0.166666667,1.138888889,0,0.166666667,1.138888889,0.083333333,0.011574074,0.014660494,0.00308642,80224,0.000448744,0.002854507,0.000448744,0.000511069,0,0
599745022,21159,2164,2081,29987,28,1,0,1,1,0,-1759.32341,0,0,4,150,69.29505135,0,2,0.031123561,0,13,0.712418301,12,1.385309679,20665,12.45813881,0,17,1.062869592,1295,636,0,0,11,11,1,0,0,3.095795255,3.095795255,0.909090909,74,0,0,1,0.961645102,0,0.960757156,0.490223793,2247,1,0.012939002,0.293900185,13.85720887,0.001323314,0.030058131,1.417221986,0.06120327,1.47E-06,6.55E-05,5.02E-05,80221,0.02697548,0.025940838,0.263758866,0.373804864,0.000349036,0
599844379,62597,10273,98,39633,77,0,0,1,1,1,28800,0,0,0,144,52.86291349,0,1,0.066157761,0,22,0.087150127,11,0.953880407,397623,2242.675891,0,14,0.265267176,927,1201,0,0,5,8,1.6,0,0,1.921928095,3,0.307692308,20,0,0,1,0.00953957,0,0.009537713,0.009449426,20448,1,0.007495376,0.116908401,3.857977222,0.001230091,0.019186223,0.633145358,0.014809016,1.06E-06,1.52E-05,4.24E-06,80218,0.128063527,0.001221671,0.780336084,0.49406617,0.000959884,0
